conversation id,Date,Status,Escalated,Escalated_2,Escalation Reason,Abandoned,Abandoned_during_VA,Abandonment by customer - flag,Abandonment_Last_Completed_Stage,Authentication by VA success flag,Authentication by VA failure reason,AHT,AHT_Bucket,MPU_AHT,Verification_AHT,Intent_Identified_1,Intent_Identified_2,Intent_Identified_3,Intent_Identified_4,Intent_Identified_5,Intent_Identified_N,Intent_Identified_1stattempt_1,Intent_Identified_1stattempt_2,Intent_Identified_1stattempt_3,Intent_Identified_1stattempt_4,Intent_Identified_1stattempt_5,Intent_Identified_1stattempt_N,MPU_Intent_Identified_Flag,MPU_Intent_Identified_1stattempt_Flag,Here_for_MPU_Flag,Out of scope intent,MPU_Eligible_flag,MPU_Case_Closure,Number of Prompts from AI,Number of Successful Prompts from AI,Missed_Utterance,Missed_Utterance_Auth,Missed_Utterance_IntentIdentification,Missed_Utterance_MPU,AI_Prompts_Auth,AI_Prompts_IntentIdentification,AI_Prompts_MPU,Handled by Agentic AI flag,Retry of authentication flag,Retry of MPU flag,Auth_Retry_Prompt,MPU_Retry_Prompt,Half_hourly_interval,Caller_Type
119MRvJ4xMBSKmHp3c_kAG7yw,2025-09-19 13:52:29.897060 UTC,0,,0,0,,0,,0,,,21,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065Ma32lZFUSXSU7VbthIDr0A,2025-09-19 13:56:56.036325 UTC,0,,0,0,,0,,0,,,49,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081WfInbb46QimiJ1hXso6zUQ,2025-09-19 13:58:48.952131 UTC,0,,0,0,,0,,0,,,57,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081COk8K0P4REO1BRSEFaT7CQ,2025-09-19 14:11:18.162600 UTC,0,,0,0,,0,,0,,,59,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037FK3_TxdSTmyXYxjoh0etg,2025-09-19 14:13:12.618236 UTC,0,,0,0,,0,,0,,,44,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119WIIXhft3Tg-oH7SAaDGHSw,2025-09-19 14:14:51.910640 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08108-0PXrFQbGUm5dJoaYcbQ,2025-09-19 14:21:11.380340 UTC,0,,0,0,,0,,0,,,49,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25e0634f-a658-480f-b94d-301bf719cf8b,2025-09-19 14:22:57.160517 UTC,0,,0,0,,0,,0,,,15,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0653vs5CTKGTfGolQbLtG8WrA,2025-09-19 14:24:58.899753 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119IPcpzy_eR5ekb1ajiuOFqw,2025-09-19 14:28:57.943055 UTC,0,,0,0,,0,,0,,,51,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0655Tzu8pVYRsO6itxpFE709A,2025-09-19 14:33:39.557193 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96934e91-0325-4571-a2a4-e6d4ff8545e0,2025-09-19 14:51:23.249619 UTC,0,,0,0,,0,,0,,,26,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081NjYptcafSsK3Xm5ZWw3aBQ,2025-09-19 15:24:15.289296 UTC,0,,0,0,,0,,0,,,79,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065REc4f6pCTwSdVsw8SeySlA,2025-09-19 15:34:01.204991 UTC,0,,0,0,,0,,0,,,76,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119RZE-MOL0SVOv_58PBAsZdw,2025-09-19 15:36:56.280512 UTC,0,,0,0,,0,,0,,,116,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119CDdT_KRxSjuBdcqHDNMmdw,2025-09-19 15:43:07.390736 UTC,0,,0,0,,0,,0,,,127,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119dgvxsJkhRSC5N46sOwc4sw,2025-09-19 15:49:12.681566 UTC,0,,0,0,,0,,0,,,133,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a693389a-95cc-4fb5-8112-f69369aa7070,2025-09-19 15:53:52.011879 UTC,0,,0,0,,0,,0,,,1193,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081WwOOL8P2TTKnuchLOCZ5XQ,2025-09-19 16:23:43.134261 UTC,0,,0,0,,0,,0,,,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081tDkEyKg0S8CGtuOzYZt0pQ,2025-09-19 16:24:54.706227 UTC,0,,0,0,,0,,0,,,120,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081efBVZtTASOmvGS4hmaWPUQ,2025-09-19 16:45:25.244900 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103may87Fd2T2CP5dOEIxix-g,2025-09-19 17:09:49.969016 UTC,0,,0,0,,0,,0,,,15,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10327nZSEfjTxizweuf-5BoHg,2025-09-19 17:11:29.545754 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119dvzQFSgfRZWM7yNRhf_uCw,2025-09-19 17:12:29.674223 UTC,0,,0,0,,0,,0,,,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065aR9pDXm5RneQw2wsP35T9A,2025-09-19 17:14:59.989516 UTC,0,,0,0,,0,,0,,,4,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119Sgyq88eRQ1-RR1JXFqHKMw,2025-09-19 18:53:00.855679 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06577a1PwsITbOn94a1c_gaXA,2025-09-19 18:54:44.938256 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081tQWhQktzRmqOgkT0ANTE8Q,2025-09-19 19:03:04.148474 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff6b95e5-7187-41e3-bfc6-82bb43092cdd,2025-09-19 19:18:24.457388 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21c22c3f-bb2e-45bd-9766-faecc6ec4f21,2025-09-19 19:23:47.212558 UTC,0,,0,0,,0,,0,,,8,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a0067ee-6797-437e-9455-8bb6bb01b66d,2025-09-19 19:23:54.956747 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103IyXjWC39TGag5a6ZXkVRUg,2025-09-19 19:44:20.166972 UTC,0,,0,0,,0,,0,,,281,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0812WPlekG9Rca1fMcUPtx3nQ,2025-09-19 19:57:25.841606 UTC,0,,0,0,,0,,0,,,142,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103ngkDn-TUS0WXircswxh5Yg,2025-09-19 20:01:16.039441 UTC,0,,0,0,,0,,0,,,93,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036C0Y-CV5RJOE94e3gk-ZXg,2025-09-19 20:03:59.102261 UTC,0,,0,0,,0,,0,,,79,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081gsxRnVwjSJ6W-6NrUQNKUQ,2025-09-19 20:05:52.874579 UTC,0,,0,0,,0,,0,,,48,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039kPsbeVlT--9dPYc7lcDNg,2025-09-19 20:07:26.749337 UTC,0,,0,0,,0,,0,,,132,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065aJGUsBuRQTK1NKB8-xMLUA,2025-09-19 20:13:17.428224 UTC,0,,0,0,,0,,0,,,83,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103nJyQSO88TumsLv2JIkpA3g,2025-09-19 20:15:22.569693 UTC,0,,0,0,,0,,0,,,47,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119NkDl0LroRjm6AGCL9JGx-w,2025-09-19 20:17:48.819455 UTC,0,,0,0,,0,,0,,,373,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103VI3CktLAR8-W8xSu7Qgmng,2025-09-19 20:24:45.889498 UTC,0,,0,0,,0,,0,,,236,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119urV70MnMTXmQ7kj0ngZAKw,2025-09-19 20:29:28.870309 UTC,0,,0,0,,0,,0,,,106,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081n5YIJ5hkRm2XO2evs9cnCQ,2025-09-19 20:31:55.276247 UTC,0,,0,0,,0,,0,,,169,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081Hrr3lh1NRZ-YxooVBMXiCQ,2025-09-19 20:35:12.871998 UTC,0,,0,0,,0,,0,,,5,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103aNSb7D5dT9uRfDTHS4wsxg,2025-09-19 20:35:15.167578 UTC,0,,0,0,,0,,0,,,108,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119fZE8K9nNQ4ag77PeeLmN9w,2025-09-19 20:40:16.491752 UTC,0,,0,0,,0,,0,,,36,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193DjPQcd9RtKqRGCJhTZAcw,2025-09-19 20:43:51.134051 UTC,0,,0,0,,0,,0,,,41,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037kQh4JI3Rqmi21W0D6J4wg,2025-09-19 20:45:26.112192 UTC,0,,0,0,,0,,0,,,74,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9003cc28-dddf-4e25-b609-d85d4655279c,2025-09-20 00:11:55.707205 UTC,0,,0,0,,0,,0,,,163,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe0dfbd6-99dd-4d9a-bf1e-82fe77b009de,2025-09-21 13:16:53.870034 UTC,0,,0,0,,0,,0,,,103,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403a0ba3-5bcc-4efb-9369-414b5a89a19f,2025-09-21 14:16:35.304880 UTC,0,,0,0,,0,,0,,,6,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437ca7d-52e2-433b-a84b-7e58938030ca,2025-09-21 14:21:42.770136 UTC,0,false,0,0,,0,,0,,,84,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e13eaee7-9414-4944-a850-d40398d87ec3,2025-09-21 14:34:30.240875 UTC,0,false,0,0,,0,,0,,,8,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739bf3d3-993c-4714-ba80-8ff73bf9a848,2025-09-21 14:35:49.808900 UTC,0,false,0,0,,0,,0,,,110,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103Yq2kxBMPSMSn0eTeJ9YPGg,2025-09-22 09:36:21.164368 UTC,0,,0,0,,0,,0,,,7,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103SkJgeMumR2-xRdOep06Nrg,2025-09-22 09:51:35.724169 UTC,0,,0,0,,0,,0,,,41,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103kFuRjt4wQ0qH7ZJvcq_Jpg,2025-09-22 09:53:29.113128 UTC,0,,0,0,,0,,0,,,48,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8c9dc25-9078-467c-85f8-a099d204eca6,2025-09-22 09:57:50.004655 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103OmLm8WvaQ9WAIpGp3Dnqyg,2025-09-22 09:58:11.890679 UTC,0,,0,0,,0,,0,,,51,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8580679-db74-44b3-97a7-7693e1071916,2025-09-22 10:05:48.304292 UTC,0,,0,0,,0,,0,,,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b31e84e3-b335-482f-bd41-dfb3a9eaaf56,2025-09-22 10:08:28.677016 UTC,0,,0,0,,0,,0,,,27,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103ad8GhmZRQ12VPLqfwWhvlg,2025-09-22 10:53:51.839010 UTC,0,false,0,0,,0,,0,,,188,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103z9lmd_PFR32_Uv4xuDXjNg,2025-09-22 14:30:53.748690 UTC,0,,0,0,,0,,0,,,67,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081a4o6oPl2SPyodW1BTNCHjQ,2025-09-22 14:33:11.210805 UTC,0,,0,0,,0,,0,,,96,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103n1lLyM-STtSZHH7D0hrORg,2025-09-22 14:41:31.283304 UTC,0,,0,0,,0,,0,,,35,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081a1YpHx1iStec5XMH_N6bGQ,2025-09-22 14:44:40.500866 UTC,0,,0,0,,0,,0,,,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0654-6UibQvRAOlo98OJvCnkA,2025-09-22 14:47:03.779522 UTC,0,,0,0,,0,,0,,,36,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081keX7WXdLSdy4WcU37YbphQ,2025-09-22 14:48:05.248663 UTC,0,,0,0,,0,,0,,,50,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119BV-_h5wISSqPMGxi_truew,2025-09-22 14:50:50.669084 UTC,0,,0,0,,0,,0,,,37,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119VFpHhjMoSG-PH_0fuJiAWw,2025-09-22 14:50:51.110803 UTC,0,,0,0,,0,,0,,,53,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103DCIEDvEhSI20-2rYwGYvQg,2025-09-22 14:53:12.495346 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103iXF16evVSLOw9IykdqfpMg,2025-09-22 14:55:33.379016 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065BXAVocXuREqddB0PZEDwhA,2025-09-22 14:56:00.238145 UTC,0,,0,0,,0,,0,,,42,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081xd4U0t5FTY2EdqI5w1zuoQ,2025-09-22 14:56:59.897115 UTC,0,,0,0,,0,,0,,,70,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0653hQ_InL9TfyF1eh1o_FgQA,2025-09-22 15:01:33.238991 UTC,0,,0,0,,0,,0,,,128,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065r2g6zXCLS0-ncAViprROmA,2025-09-22 15:03:44.712449 UTC,0,,0,0,,0,,0,,,60,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119CP-5gjGcR56YJRGuVeVtYw,2025-09-22 15:14:12.135959 UTC,0,,0,0,,0,,0,,,40,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a7cc609-a0e6-42db-8909-10c0d23023ea,2025-09-22 15:23:36.065147 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94f37cf3-c847-45dd-817d-9bcd651e8dc1,2025-09-22 15:23:44.561394 UTC,0,,0,0,,0,,0,,,30,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119q46lCz3CR8qi97J50Uy8Ow,2025-09-22 15:25:37.458090 UTC,0,,0,0,,0,,0,,,101,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103H_frVbfSQR6GaS6lpB8xqg,2025-09-22 15:28:06.864558 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119Kpjosdp8Rt2PEgZ8X0aWow,2025-09-22 15:28:53.847228 UTC,0,,0,0,,0,,0,,,16,5-30 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103EG2iO-CPTvCTCsO8jLnAdg,2025-09-22 15:30:53.586689 UTC,0,,0,0,,0,,0,,,0,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065U3Y2Sm9dTbasE8HrLT_EDA,2025-09-22 15:31:52.571559 UTC,0,,0,0,,0,,0,,,76,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
081_fIKUaqURm23l3BH6gsMsQ,2025-09-22 15:35:48.618794 UTC,0,,0,0,,0,,0,,,32,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
065X7lIPukeQiC2fLA5kGAp0A,2025-09-22 15:38:24.032907 UTC,0,,0,0,,0,,0,,,46,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08173kzOo0vQp61AcyUV_lXiQ,2025-09-22 15:43:37.403897 UTC,0,,0,0,,0,,0,,,4,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103NQBQjkYgQ5uLbeodXui4tg,2025-09-22 15:44:09.347129 UTC,0,,0,0,,0,,0,,,53,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119Z4GzCYHAQS2DxqUM1xNRtw,2025-09-22 15:45:38.663937 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119JHDZ5impSCqYaTgC_B3EOw,2025-09-22 15:46:39.191783 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11960i5n07iRYSP7o53RX_ukw,2025-09-22 15:48:33.106488 UTC,0,,0,0,,0,,0,,,61,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103rw3tUlo9Se2Im1hgyO7v2g,2025-09-22 15:51:27.668146 UTC,0,,0,0,,0,,0,,,71,60-120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119K-1VGbtFScKRVGRaO8JD2w,2025-09-22 15:55:40.782257 UTC,0,false,0,0,,0,,0,,,162,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba69d758-a47c-43e0-a8e3-6cebe36ddd24,2025-09-22 16:11:49.410828 UTC,0,,0,0,,0,,0,,,33,30-60 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d567b2aa-4af7-4c80-b1c2-70d0152e219d,2025-09-22 18:42:07.427610 UTC,0,,0,0,,0,,0,,,3296,>120 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6626e46b-2521-451d-93b0-cd1c8c794d96,2025-09-22 19:38:43.468073 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07c8b203-1cc2-4c01-80eb-32ba8dd2b85f,2025-09-22 19:38:52.896688 UTC,0,,0,0,,0,,0,,,3,0-5 sec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
